author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
joma0405,Overpriced!,"I was there with a guest, we only took a couple of dishes and a couple of beers, and had to wait an eternity for the overcooked meat an (really old) salads to arrive. Our bill was more than 100 USD!! (18000 NAira) Bad service,...More",20,Apr-13,4,Cactus Restaurant
FatimahAK,Just Ok...,"Cactus has been around for a while. I used to love them for pastry a while ago. i recently went back for Sunday breakfast with the Mr. Its still nice, it took a day and a half to get someone to take our order, then...More",40,Sep-13,4,Cactus Restaurant
ΙΩΑΝΝΗΣ Π,Value for money? Not here...,"It's just a normal restaurant for my standards. Maybe for VI, Lagos is something extremely good, but this not a reason to be so expensive. Two meals (chicken), a salad, three beers and two coffee... 96$ !!!
In general good quality & quantity, clean with...More",40,Jul-13,4,Cactus Restaurant
Mooncake1969,Nice for a quick bute,"Arrived at 11am. Already quite a crowd. Cheeseburger was fine and the tuna toasted sandwich was better. Large milkshake cost 2100N which was costly. For the same price you can drink 2 heinekins.
Try to avoid sitting at a table to the left upon entering...More",30,Sep-13,4,Cactus Restaurant
Ugwu N,regular Joe,"Got invited here by my lady. 

Pros:
 the outdoor seating is nice, though it would be nice to see the water
The clientele seemed to be a really decent group
The staff tryto Smilet which Is a rarity in Nigeria

Cons
The waiter claimed what...More",40,Jul-13,4,Cactus Restaurant
Peter_Ingamells,Better since they refurbed,The ambiance is nice now that they have refurbished the place and the food and prices are OK.  Why can't I get excited about this place?  They could make more of the water front view.,10,Jan-13,4,Cactus Restaurant
Stant773,Great,"This is a wonderful little find of a restaurant.
Judging by the clientele its caters for a  lots of Lebanese.
The menu is varied and prices are very good as with the portions.
Hommous is very good and pasta is superb.
Great cake selection in...More",30,Jul-13,4,Cactus Restaurant
Debisi22,You must!!!,"Cactus is a lovely resturant with friendly staff and great food. Its affordable, classy and a great place for sunday breakfast or a friday dinner. You can sip drinks on the gazebo overlooking the water. The food is delicious and in great portions. The desert....wow...cakes...ice...More",30,Apr-13,4,Cactus Restaurant
Lorna Q,Good Food,I have been to this restaurant many times over the years and found the service and the food really good. Sitting area outside is really nice with the water in the the back ground.The prices are average to what you would pay in a good...More,30,Sep-12,4,Cactus Restaurant
Femorata,"Lovely ,Compact, Friendly","Good venue next to lagoon, in the new improved Ozumba Mbadiwe Road. Good and adequate parking space, courteous staff, wide array of food, continental and Asian. Food however may take 30mins to arrive.",30,Feb-13,4,Cactus Restaurant
ZeeGoes,once upon a time,"once upon a time, I pretty much had my mini office in cactus. Would go there from 10 am - 10 pm...we all know how nepa is in naija. lol. breakfast, lunch and dinner. Had a good sitting spot that allowed me to plug in...More",40,Aug-12,4,Cactus Restaurant
bell1708,Favorite breakfast place in Lagos,Very cool and calm environment. Lovely menu. My favorite place to do breakfast in Lagos. Pleasant people....great service. I go here very often and will continue to visit.,40,Jan-13,4,Cactus Restaurant
Olajide K,life gos on,very good place to be nice l enjoy everything about it life is like a panuon u can manupujate it to produce a sweet song or arch note muse time l keep on asking my self what life is all about the book the generalogy...More,40,Jan-13,4,Cactus Restaurant
AmberSadoor,2 hours Later...,"Arrived after noon this second Sunday of the New Year.  Impressive layout and the weather was great so we chose to sit outside the main dining area but enclosed.  Our party of four ordered our meal and shortly after that our drinks were served.  

Waited...More",35,Jan-13,4,Cactus Restaurant
Victor O,"Good, just that good.","You'll get some good tasting continental dishes, pastries etc.  I experiment each time am here ensuring I get a taste of different dishes.  Lots of pastries here too, and ice cream.  My favorite is their Hawaiian ice cream which is a meal by itself.  

It's...More",40,Jul-12,4,Cactus Restaurant
eja2,Cactus has been renovated!!!,"Wow, it has been a long time since i visited cactus.  It has had a complete facelift on the inside and the waterfront terrace.

I was astounded by the new look.  Even the new selection of cakes are amazing, i had the double delight and...More",30,Nov-12,4,Cactus Restaurant
KapilV611,Good place for small kids on Sundays,The open space and lagoon side sitting arrangement makes it one of the frequently visited place on Sundays by families with young chilldren.,40,Jul-12,4,Cactus Restaurant
pjhap,Being refitted,"The interior is rather gloomy, but I would say the best coffee in Lagos.  Good bakery with pastries.  Other food is good.  Shame fans are not used on the large patio by the water - would be a pleasant place to sit.",50,Oct-12,4,Cactus Restaurant
Adesina05,Breakfast @ Cactus,"Enjoyed the breakfast, especially the fresh apple juice. But i think the favourite there is the fresh orange juice as i saw a lot of people ordered that. Its a bit noisy becasue of the expansion they had going on.",20,Oct-12,4,Cactus Restaurant
pizzaloverboy,Fair to middlin' breakfast,"Decent breakfast served outside overlooking the lagoon, pleasant enough except for the dirty tablecloth first thing in the morning was a bit worrying.  A problem with tripadvisor's cost rating system results in a $$ rating for ""casual sit-down service"" when in fact you pay $$$...More",30,Jul-12,4,Cactus Restaurant
ElleVee288,Homely restaurant,"Don't judge by the restaurant decor, the menu is extensive they serve pizza steak, chicken and veg. they have a wonderful deli, and lovley fresh bread.  Don't forget to have the desert and homemade ice-cream.",50,Sep-12,4,Cactus Restaurant
Helen-Nellie A,SANDWICHES,They have an excellent array of healthy sandwiches and very tasty too. They are also very well packed for office small chops or as part of tea breaks in the office for celebrations etc. But quite pricey,40,,4,Cactus Restaurant
holjones,Not great decor but fantastic food and drinks,Bit of a hidden gem here.  You wouldn't know it was there unless directed like many places in Lagos.  Decor is basic and no frills tables and chairs but it's a nice place to relax at the weekend and the food and drink is excellent....More,40,May-12,4,Cactus Restaurant
Busola O,really good food,"very nice retaurant with a good ambience. suitable for families. well prepared, good quality food.
nice decor and they deliver! on the down side, delivery times are often slow, but with some proper planning, can be managed.",40,Aug-12,4,Cactus Restaurant
hunk_i_am,nice food!!,"been there for one business dinner.
food was decently presented. ambiance was nice
there is a speaking parrot at entrance of the restaurant also a drink named Chapan is a must try there.",30,Aug-12,4,Cactus Restaurant
ronkeke,the place to go with a large group of different tastes,"the salads are great. the breakfast menu is good also
there is out door and in door sitting and a children's play area so it is ideal for families with children, your children can play outdoors while you wait to be served.
it is one...More",40,Aug-12,4,Cactus Restaurant
Rumbi304026,Fairly ok,"This places used to be amazing, l suspect they changed their cooks because they served me frozen vegetables which were a pain to eat.",40,May-12,4,Cactus Restaurant
GreenYellow,Very nice restaurant,"I enjoy eating here... High quality meals, variety of pastries and seating arrangements to cater for most needs. It's also a good place to hang out by the water-front for drinks with friends on friday evenings! Not forgetting the cakes which u can have delivered...More",40,,4,Cactus Restaurant
KemiS,A Family Favourite!,The kids love coming here - mostly for the Ice cream cones. They have great salads and hummus. Plus their fries are just right. Nearly all other restaurants get the cut too thin or over cook them. Overall a nice family-friendly place to dine.,35,Jul-12,4,Cactus Restaurant
ravenmortal,Still an expatriate favourite!,Love Cactus. They do not try to over reach with the food. Just good solid classic dishes - the 'special' hummus and club sandwich are awesome!,40,Jun-12,4,Cactus Restaurant
Nneoma,Good Pizzas and Pasta,Wide variety of pizzas and Pasta dishes. Good venue (lots of space) and a dedicated play area for kids,40,Jun-12,4,Cactus Restaurant
Lovefoodmama,Nice,Good place.  Smokers zone should be created outside by the sea.  annoying when you are ehnjoying your meal some guy just lights up a stick without a care in the world.  If he is preparing to die let him do it alone.  Moreso the smell...More,30,Dec-11,4,Cactus Restaurant
tjsmart,Nice place,The sandwiches here are great and the place has a variety of salads. Good stuff,40,May-12,4,Cactus Restaurant
DarkOsh,Very good Food,"Great food, by the lagoon in Victoria Island. Cactus has one of the best salads in Lagos, and a great variety too. I usually go there to have that quite regularly. 
Great atmosphere. A very ice cream bar too. Great pastries. 
A must if you...More",40,May-12,4,Cactus Restaurant
Ajay-OZ,Piiza Joint,Its a great bakery with authentic pizzas and pastas. Good ambience and charming hosts.,40,Jan-12,4,Cactus Restaurant
Afamiiii,Great Child Friendly,"Whether you come by boat or by car, you get good food (not outstanding, but no complaints,) fairly OK service, with a nice little playground if your into swings and climbing frames.",40,Feb-12,4,Cactus Restaurant
MsMot,"Good Pasteries, Ocean Front Resturant",I regularly patronize Cactus mostly for pastries and bread but i've had a couple of meals there in the past. Their salad is very good. The ocean front atmosphere makes it even more relaxing.,30,Mar-12,4,Cactus Restaurant
Dupri00,Nice L,Wonderful Restaurant with lots of options. Their pizza's and other snacks are quite good and my kids love it as their is a site out area by the waterfront. Above average prices though but still good,40,,4,Cactus Restaurant
Neale A,Rip off,"Overpriced with OK quality,  bread is the best thing at Cactus",50,Feb-12,4,Cactus Restaurant
FaroukImam,Great place for the family,"I have been going to Cactus for over 10 years now.. its always been a great place for the family, with good food (extensive menu) and courteous service. Can get crowded at the weekends and when there events (birthdays etc). Although its located at the...More",40,Jan-12,4,Cactus Restaurant
Olubusayo A,a must vist,a must visit with the special one and you'll never regret it... friendly atmosphere to fall in love,40,,4,Cactus Restaurant
Renua,i love cactus,"lovely ambience, lovely food, love love their halumi (yummy) ice cream is great too. burgers, pasta, salads, all great!!",40,,4,Cactus Restaurant
bleu_et_gris,Nice restaurant and bakery,"Cactus is a great choice for lunch or brunch. They have a diverse menu with many tasty dishes.

They also have nice bakery and pastry spread. The eclairs and mini cakes are great!

Definitely one of my favourite places for a weekend brunch!",40,Sep-11,4,Cactus Restaurant
Aytou,Good Restaurant,"Cactus is a good restaurant, with good food.
A large choice of dishes, and prices are relatively okay.",35,Dec-11,4,Cactus Restaurant
Jennifer A,"Great food, great hang out","Cactus has good burgers, good pizza, good lebanese food plus plety of other choices.  It's a big expat hangout.",40,,4,Cactus Restaurant
JacquesADS,Nice family hangout on waterside,"Good family restaurant with good food and good service next to the Lagoon.  Nothing wow, but quick good for a Sunday lunch or business meeting.",40,,4,Cactus Restaurant
LagosExpat2010,Nice and good for kids,"I was disappointed that they wouldn't let me have a go on the bouncy castle one weekend, but I am 47 and 15 stone so I guess I can understand why.   Nice food, good parking, good for kids, but somewhat bland and you can't see...More",40,,4,Cactus Restaurant
wonuola,just okay,the meal tasted a bit bland. maybe it was what i selected because my Hubby's meal was fantastic. but environment was lovely and top customer service.,40,,4,Cactus Restaurant
solo40Nigeria,breakfast paradise>,A regular breafast choice. the pancakes are to die for.,40,Mar-11,4,Cactus Restaurant
Stevecamp,Mexican in the jungle,"Here is a place that you can have a good choice of Mexican food. Clean & efficient with nice atmosphere. Good service all around.

No visitors to NIgeria WALK anywhere so keep in mind you must have a driver to go here. It is a...More",40,Jan-12,4,Cactus Restaurant
ArynAjalaTravel,Not bad,"I had my wedding mini reception here. We got a table for and we had a great time there. The table was good. I was adventurous so i choose a strange meal, but it was alrite.Its located on Ozumba Mbadiwe Road, Opposite 1004 Flats.",40,,4,Cactus Restaurant
Colo_mentality,Always on point.,"Need a great meal, go her. Cakes, pastries, sandwiches are all on point. Try the clubsandwich, no the classic burger, you know what, try them all. You cant go wrong. Friendly staff too  which is rare in Lagos.",30,Dec-11,4,Cactus Restaurant
chuma n,cool,"nice evening hangout,with great food and desserts.cool for a double or solo night out especially when you choose to sit out back overlooking the lagoon,makes for a beautiful/romantic outing.",30,Oct-11,4,Cactus Restaurant
jdstewart79,consistent over several years,"Good, varied menu, a variety of lebanese, continental, pizza, pasta, snacks, sandwiches, ice cream, bakery, decent coffee... Portion sizes are large; their cactus salad must have a whole chicken on a plate! Service is sometimes a litle on the lax side, but no more so...More",40,Oct-11,4,Cactus Restaurant
babyrock246,cactus chicken salad yummy!,"cactus is a hidden gem overlooking the lagoon with enuf space to fit in a party of 200...its not for kids its more of an adult resturant . try thier chicken salad and steak, plus the hommos special ,and better still they make free deliveries!!",50,Sep-11,4,Cactus Restaurant
jude5,Got a great discount with my SaversQ Card,"Food is delicious, great menu. The environment is very friendly and It's also a family place.",40,,4,Cactus Restaurant
Pargo1948,O Cacto,We live in the area and this is one of the few places we want to take people out to dine and wine in a nice and warm setting with good food and good service.,40,,4,Cactus Restaurant
tomingwa,Peaceful ambience,"Peaceful ambience, spacious enough. We actually had a friend's wedding reception of 30pple indoors while other part of d place was still open to the public. A man comes in to play soft music on piano on selected days. D waterfront is cool too. However,...More",40,,4,Cactus Restaurant
Pinkjacket,Best meals at reasonable cost in a scenic settings,"Cactus is one of the secrets of Lagos eating. Good parking as against hustling for parking in other Lagos restaurants. There is a parrot at the foyer, which is something to make little kids happy.

Paying for services is however slow - despite having two...More",35,,4,Cactus Restaurant
ChanteKay,cool cove for family and friends...nice menu!!!,"if you are looking for a nice and cool place for family and friends, then Cactus is your place. its an indoor and outdoor restuarant located on the state's island, which gives it that cool tropical look, cos its right next to the lagoon. the...More",40,,4,Cactus Restaurant
EGuonor,"Good place, pleasant management","Good place, pleasant management",50,,4,Cactus Restaurant
