author_name,review_title,review_text,author_rating,visit_date,overall_rating
560sanjeevg,Excellent atmosphere,"Excellent atmosphere especially lovely sea breeze, good Indian food - value for money. Must visit sea side restaurant.",10,March 2014,3.5
Kevin E,"Good food, insufferable service culture in the outdoor bar",while I find the service in Chirasco quite enjoyable; the service at the outdoor bar/restaurant is less than efficient,40,December 2013,3.5
Lorna Q,Good View,"Have eaten here many times in the past, food really good with a vast selection to suit adults and children from most regions. Service could be a bit quicker but overall would recommend for a snack. Ice cream really nice. Prices average for the area....More",30,June 2013,3.5
Stuart L,"God food, don't pay by credit card","We had the lebanese food, which was very good. One of my co-diners is lebanese and said it was as good as he would get in Beirut. Service was pretty poor, especially when it came to paying. Location is pretty nice - right on the...More",40,April 2014,3.5
M R,Great view - great food,"...the view and the food go a very way to offsetting the service and the price, but when you tuck into the Indian menu sitting outside by the water, those concerns soon disappear. I was taken here on my first trip to Lagos and now...More",35,March 2014,3.5
T-Africa2000,Great Sushi,The food was awesome. Nice atmosphere. Decent service. Had huge problems paying by credit card and ended up having to draw cash to pay.,40,March 2014,3.5
NL_Koen,"Good food, bad service","Based on recommendations from my driver, I had dinner in this restaurant. Have to say the staff is extremely careless and not helpful at all. They will not go an extra inch to help or satisfy their customers.
Having said that, the food has a...More",35,February 2014,3.5
Wnsuts,Good food lousy service,Food is good at this place( if and when you get it) but the service is lousy. Soo many staff chatting to each other yet you have to almost beg them to serve you - and when you do - comes packed with attitude. What...More,35,January 2014,3.5
shlomoh2018,Poor Quality and Service,Great location for a drink overlooking the lagoon. I would avoid the food as takes ages to arrive or forgotten and then of low quality  and presentation.,40,December 2013,3.5
shovelhead84,Xmas nite out,A bunch of us from work had a Brazilian BBQ here before Xmas and found it to be very good staff could not do enough for us and the food kept coming,50,December 2013,3.5
Uchenna O,Great sit out,"Had my cousins and friends from UK and needed to give them a cool evening treat. Lagoon was the place to be as they felt very comfy and got all the required. Hey, it was pretty pricy too and lads smoking shisha were sporadic. Despite...More",40,July 2013,3.5
Highlander17,Beer n a Pizza,"Met up with a good friend at the Lagoon having been there previously.

The staff were very pleasant and effective albeit a little slow.  The food did not take long to come once ordered which is a bonus.  The medium size pizza is more than...More",30,December 2013,3.5
swannygal,Nice atmosphere overlooking the lagoon,"We ate from the Chinese menu, which was quite tasty.  Also the caipirinha's from the bar were delicious.  The tab was quite expensive, but the atmosphere and the environment were lovely.  A good choice after a hectic day in Lagos.",20,November 2013,3.5
Faustino_Asprilla,Nice restaurant with a great view over Lagos Lagoon,"Supplier of this restaurant has taken me here twice during my stay in Lagos, sweet place. We asked the chef to bring some of his specialty's and had him decide which food was most fresh and best quality that day. With a Lebanese chef we...More",20,September 2013,3.5
rebecca_vanella,nice location,The restaurant is just by the water .pizza is nice but mix grill not that Great . Survice is very slow and staff not friendly .fresh juice not super but average .,40,September 2013,3.5
amitpi,Beautiful location,"The best part of the place is its location.Outdoor  location by the lagoon is a real nice place  to unwind after a hard day or  to relax during weekends.
They have multucuisine  food  menu.
Indian cusine  i tried was  above average.
Service is bit slow...More",40,August 2013,3.5
Shux4e,Lagoon,Liked the food and view... I liked seating outside very close to water and there's a variety of cuisines at the lagoon. From chinese to Indian to Japanese. Didn't like the drinks menu. No variety,40,August 2013,3.5
V1723SWtonya,Nice place to chill at night...but pricey,"Not a lot of places in Lagos to have a quiet drink at night at a great location. Food is very good but pricey, beware there's a 20% extra charge on the menu prices.",40,September 2013,3.5
Bauck,One of the best places in Lagos,"Amazing location, and a great place in most aspects.  Pricey, but most places in Lagos are. 

The outdoor restaurant has Indian, Chinese and Continental menus, all of which are nice, although not amazing. 

The indoor, Japanese section offer some of the best sushi in Lagos...More",40,August 2013,3.5
IanBrown1311,"Never going back, unless they change the manager","Being going here for months, regularly on a Saturday afternoon. Did leave a positive review previously. routine was Have lunch, several beers, chill out, talking crap like you do. Sometimes a few cognacs, a cigar. High light of the week. Had issues a couple of...More",35,August 2013,3.5
Col801,Easy walk from hotel but average,"The food and service was average.  The restaurant wasn't very busy but they just didn't seem 100% on their game.  
That being said, the food was good but I wasn't rushing back.",40,July 2013,3.5
Mooncake1969,Very costly but this is lagos,"Went for lunch. Took several minutes to enter the restaurant as the wedding party blocked the entrance.
Once in the drink order was swift and drinks were served. Sushi and some sashimi with a few Lebanese items were ordered with a few drinks came to...More",35,August 2013,3.5
Peter_Ingamells,I love this place,"The restaurant is outside on a pontoon over the water with large umbrellas over the tables.  There is a really nice feel to this place.  It serves Indian, Chinese and European food; I can recommend the Indian.  Service is good and prices normal for Lagos.",35,July 2013,3.5
buddyofall,Great ambience,Great ambience. Multiple cuisine available and above average. A must try for it's ambience. Better reserve on weekends especially if you wish to sit outdoor which is recommended.,40,November 2012,3.5
Gerald G,FANTASTIC,"Been to all 3 Restaurants at Lagoon , wonderful food and great cocktails.My favourite for a lunch or dinner.One little comment , order drinks from sealed bottles and staff can be more attentive , other than that well done JP and staff.",10,June 2013,3.5
Fragilepink,Nice and quiet,"A friend of mine celebrated her birthday at the Lagoon restaurant and it was nice and quiet, great for taking pictures and lots of space to accommodate people. B'tiful lighting too.",30,July 2012,3.5
IanBrown1311,Great Saturday Afternoon Haunt,"Usually take the opportunity to chill out with a few old friends on a Saturday afternoon. Nice atmosphere, as good views as you are gong to get in Lagos. Food is very acceptable, not Egon Ronay, but enjoyable.

Service with a smile, especially when you...More",30,June 2013,3.5
RikiKing,Old beauty,"Great location at the waterfront , overpriced , the food could be much better . Any way a good place to have some beers with friends .",50,May 2013,3.5
TRamakrishnan,Next to radisson blu.. Good BBQ meats and cocktails,They have a carnivore style all you can eat grilled meat restaurant inside/next door..but sitting outside the vie is decent and the cocktails are good.,40,February 2013,3.5
cynthia osauki u,on a date.with a best friend,"it is such a wonderful place enough  drinks nd foods to enjoy,nice food like fish,sharwama nd water surrounded environment conducive for every body around,it can be use as a bachelors eve,quiet place for family nd friends get togather,conference place,birthday parties nd so on.",40,November 2012,3.5
HuzefaA_13,Superb Ambience Good Food,"Very good variety of dishes on offer, indian, Chinese, lebanese etc. cooked while you watch the chefs at work behind a glass windowed kitchen. Friendly staff and superb ambience",40,April 2013,3.5
Truc I,"Way overpriced, poor service, average food quality.",Good seating. Big menu with large variety of food and drink choices.   Overpriced for average quality food and very poor service.,40,December 2012,3.5
Jennifer A,One of the few places you can sit outside and eat in Lagos,The service and food are fine - nothing special but it's a nice place to sit outside by the river and hang out.,30,November 2012,3.5
alifeoftravels,Quite amazing,"A couple of things makes this place stand out. Location and ambience: sitting right next to the Lagos lagoon (hence the name), the restaurant offers pretty nice views of the city and a very chill atmosphere. With such a fancy place, you'd expect it to...More",50,February 2013,3.5
emakenshin,various food,along the creek and you can choose various food style from some restaurant. you can eat sashimi!!!,35,December 2012,3.5
Victor O,Consistent over the Years,"Sitting and facing the sea at lunch is always a clincher.  That's what you get at the Lagoon restaurant.  I liked their pizza - probably one of the few places I enjoy pizza in lagos. 

The indoor restaurant isn't bad either.",40,August 2012,3.5
KapilV611,Nice varieties,"Lot of cuisines available in one place, Fusion for Lebanese, Lagoon side Indian and steaks in the brazillian way, you name it and you get it. On please evenings, you can enjoy drinks on the lagoon side",35,September 2012,3.5
a m,Lunch,"If you like a lot of meat then this is a place for you. Personally, I found the meat a bit tough and chewy but a nice variety of meats. The staff were very unhelpful. I asked for a finger bowl, as I was having...More",35,November 2012,3.5
Tayo A,Meat buffet awesome,"The meat buffet is great of cos they do have vegetarian dishes as well, great cocktails and mock tails at affordable prices #2500 mostly. A great shisha place. Great ambience good service. No car park headaches absolutely love the place",40,,3.5
EzraR,Brilliant Sushi,Best sushi in Lagos.  Owner is actively involved and the atmosphere great.  Great variety of sushi and if sushi is not your scene then you can choose from the Lebanese menu.,40,October 2012,3.5
Aitee,"Relaxing atmosphere,soothing classics!","The Coconut drink and chicken ribs remains my favorite.
The food is very good and not overly pricey as obtainable for that standard.
The relaxing lagoon current is appealing especially in the evenings when you want to unwind after a hectic work day.",30,,3.5
titojim,lovelyu,"excellent food, clean tidy premises, friendly efficient staff, reasonably priced, fairly busy most days",40,January 2012,3.5
Oenophilia,Great location,"Curries still not quite as good as Sherlaton ... but made up for by fabulous location looking over the lagoon.  Also doubles up as an Italian, but the Indian is what it's justifiably known for.",30,October 2012,3.5
Irinajo,Nice view,"The waterfront is a nice place to hang out and wait the Victoria Island traffic out. They serve both indigenous and continental dishes. The drinks are awesome.
 Its affordable and women can hang out without feeling like they are being preyed on. The waterfront can...More",50,August 2012,3.5
grahamstubbings,It's OK,Passed by for a few drinks. Nice location overlooking the Lagoon but not as nice as the Radisson up the road although you don't get the smell of sewage here. Service appears generally good. Expensive.,50,September 2012,3.5
K2012Abuja,Average!,"Well, the place it's a bit okay...though was expecting more of what i saw however the inside is more okay than the outside. The is not too bad. Thanks..",40,July 2012,3.5
Peter I,good food,"lunch at d lagoon not a bad ideai, i love their vegetable alot with their African  food. hope to be their soon again with my family maybe for a my parent wedding anniverssary or my birthday bash later in d year, can't wait to experience...More",40,January 2012,3.5
Rumbi304026,OK,"They are ok but can do better, there is a tired feel.  Environs a bit filthy and unappealing sometimes but a very nice place for sunday lunches with families",40,June 2012,3.5
otffin,Very good not great,"Lagoon's menu is a strange mix of curries, Arab cuisine and pizzas. The names are somewhat exotic - don't remind of anything you would find in India or Italy but there you go...
This time, we tried mutton and chicken curry. Surprisingly good quality! What...More",30,August 2012,3.5
holjones,"Great location, good food, nice outside seating",Very few places in Lagos have outside seating.  The lagoon is such a nice place for after work drinks sitting out by the water.  Lebanese restaurant has some of the best lebanese food I have eaten,35,July 2012,3.5
smartu639,Good African food.,"you will get all the local food you want,this is a finger licking restaurant,where everything serve is consumed by the guest.",40,September 2011,3.5
Iliyasu B,Nature and Man,I have had quite a number of meal at the Lagoon and it keeps calling me back. I love to sit outside by channel watching boats cruising and at night enjoying the cool breeze. Nice place to hang out in the early evenings...,35,April 2012,3.5
nairobijohn,Good suchi and unusual mix of cuisines,"The inside is rather boring but service is excellent, food is good and the choice is so rich that most anyone taste can be satisfied.  Nice location too, and ideal to start with a drink at the outside bar.",35,June 2012,3.5
Simon G,Nice location,Very nice to sit outside by the waterside and meet friends. A variety of food types available including sushi which was of a high standard. Great pizzas outside on the terrace. Not bad at all but very pricey.,40,July 2012,3.5
Nneoma,Horrible Carpets / Horrible Food,"Once a great venue, this location needs a complete overhaul. The food is at best, mediocre. The adjoining  Brazilian grill is a much better option.",40,,3.5
Ordy12345,Nice Japanese,"Safe and good Japanese food here. Bit pricey, but one of Lagos's better places",50,June 2012,3.5
getrichordietryin,The food and the service,"Have been in the 3 restaurent in lagoon, wow I really enjoy the meal and the services was good but the outside was a bite slow with service. Am really impress with the service of a particular guy in fusion restaurent at the VIP section...More",50,,3.5
LezGoLezGo,Overlooking the lagoon,"It has definitely seen better days, tired furnishings and decor. No hurry to return, and needs a revamp.",30,September 2011,3.5
Ajay-OZ,Sitting by the lagoon,"This complex has 3 restaurant built in it. Chinese, Lebanese and a mixed Indian and continental. We always enjoy the open door mixed grill of Indian and continental. Great kebabs and one place in Lagos where you also get Habbana Cigars although quite expensive $30...More",30,April 2012,3.5
MarkH482,Sushi and Lebonese in one place,We go to Fusion at lagoon restaurant on a regular basis. Best sushi in Lagos,20,April 2012,3.5
MsMot,Churrasco is good,I've had diner here a couple of times as well as the main restaurant. My experiences have always been great. The variety of meat and salads can be overwhelming but in a good way. The staff are also very courteous. There is good parking space...More,40,,3.5
MUCTraveller,"Lot of choices, causal al fresco dining","Huge menu with very good food quality (usually not possible with long menu...), casual outside dining, service a little slow, but very thorough",40,April 2012,3.5
marcelvandepas,Fresh sushi,"Fusion is a cool and quiet place, and serves excellent fresh sushi and the service level is spot on",10,March 2012,3.5
ekwcawaew,Pleasant location,Good food and nice views.  The prices are reasonable as well.,40,March 2012,3.5
SunnyWorldTraveller,Lagoon restautant,"This is a great spot for drinks. The venue had an awesome view, prices are reasonable.  Service can be a bit slow.",35,March 2012,3.5
Patoman,Great food good vibe,Good variety and selection of food served in a relaxed environment by the lagoon with good music and a trendy cosmopolitan vibe,40,December 2011,3.5
Jane N,Lagoon lebanese fusion is too expensive,"We ate at the lebanese restaurant , it was very expensive , and plates almost empty , even to get vegetables it wasn t included in the dish , we had to pay 1200 nairas to get french fries ( a very small plate )...More",35,February 2012,3.5
bleu_et_gris,Nice churrascaria,"Had dinner at Churrasco the brazilian restaurant at the Lagoon. There are quite a few other options as well such as sushi, chinese, indian, continental or lebanese each in its own area.

The Churrasco system is simple pay a flat fee and get as much...More",35,November 2011,3.5
kayOderemi,Excellent Taste,Really nice.  Was invited to diner by my MD and ED to discuss and eat; big privilege. It was a buffer; with varieties of food and drinks.  Customer services was great. The atmosphere and decor were world class.  being there on my own twice after...More,40,,3.5
lagoSmart,lagoSmart,The new ambiance at the lagoon side is good. Food is nice. Crockery used to be old and scratched but it seems they have replaced the same.,30,,3.5
LagosExpat2010,Always nice to be able to sit outside,"Big complex of many places to eat, but the main outside bar is just a nice outdoor space to watch the small boats go past and get out of the office airconditioning.  Prices are very high, but service is decent and the suya is always...More",40,,3.5
ArynAjalaTravel,Been around for a while,The resturant has been around for a while but its still a great pleasure to go there. They have variety and good prices.,10,,3.5
joekay,neat,goodmeal /event /partypoint/ business meeting/other national citizen patronised the meal,40,,3.5
moozewine,Overpriced and average,"The most expensive beer and meal in Lagos, and everything is very average",50,November 2011,3.5
Gima G,almost the same kind of food everyday. Should include more variety of food.,Food always warm. The major challenge being little variety to choose from.,30,November 2011,3.5
philhollowayinuk,Meat Overload,Visited Churasco at Lagoon with colleagues. Its a Brazilian restaurant that serves grilled meat and seafood till you drop. They also servegood salads and cocktails. Go for the seafood and meat option as the Jumbo shrimp and prawns are excellent. However beware they bring out...More,40,November 2011,3.5
jdstewart79,"Several restaurants, good food, nice location","There are three restaurants in the Lagoon complex. 

1. Churasco is a Brazilian churrascaria, and one of my favourite spots in Lagos to eat. You pay a fixed fee, and eat as much as you can of meat, or meat+seafood, with the meat carved off...More",40,November 2011,3.5
Mohaned E,Hungry for meat ?,"Just get there.. They serve the best grilled food in town meat, chicken and sea food...
And for the records the lagoon consists of 3 areas, 
1) Mexican
2) Lebanese + Sushi
3) Lebanese + Chinese

Sushi is also one of the best in town.",40,,3.5
cashman83,Good Food,The Lagoon is one of the better restaurants that Lagos has to offer.  The barbecue is good with a wide variety of food available.  A great choice for casual dining and a view of the water.,10,September 2010,3.5
EGuonor,thats just because am not big on meat... and isn't it called Churasco?,thats just because am not big on meat... and isn't it called Churasco?,35,,3.5
